"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"b2336"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2339"	0	NA	NA	NA	NA	NA
"b2340"	17.3286466441516	-0.730186864684988	0.815195675023418	-0.895719748100984	0.370402460496545	0.982383352994957
"b2341"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2342"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2343"	4.38803909416414	-1.04775610620849	1.51616363039957	-0.691057406470281	0.489529465858674	NA
"b2344"	2.17431232054839	0.922063969609648	2.01101621659752	0.458506481449318	0.64658860704926	NA
"b2345"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2346"	16.4013333522756	-0.745704883936575	0.795652804298537	-0.937223974964813	0.348643359791772	0.965115189443764
"b2347"	0	NA	NA	NA	NA	NA
"b2349"	0	NA	NA	NA	NA	NA
"b2350"	0.49575075542071	0.517646641629905	4.28743967171596	0.120735609423217	0.903900453057624	NA
"b2351"	1.43895790103532	2.65560566724209	2.71978036548381	0.976404455647909	0.328864074360098	NA
"b2352"	0	NA	NA	NA	NA	NA
"b2354"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2355"	0	NA	NA	NA	NA	NA
"b2356"	0	NA	NA	NA	NA	NA
"b2357"	0	NA	NA	NA	NA	NA
"b2358"	0	NA	NA	NA	NA	NA
"b2359"	0	NA	NA	NA	NA	NA
"b2360"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2361"	0	NA	NA	NA	NA	NA
"b2362"	0	NA	NA	NA	NA	NA
"b2363"	0	NA	NA	NA	NA	NA
"b2364"	0	NA	NA	NA	NA	NA
"b2365"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2366"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b2367"	0	NA	NA	NA	NA	NA
"b2368"	0	NA	NA	NA	NA	NA
"b2369"	1.08384498941465	2.11332129946609	2.96764648569786	0.712120297903046	0.476390286011993	NA
"b2370"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2371"	0	NA	NA	NA	NA	NA
"b2372"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2373"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2374"	0	NA	NA	NA	NA	NA
"b2375"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b2376"	0	NA	NA	NA	NA	NA
"b2377"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b2378"	5.30100863345598	0.586035152794733	1.31718287547908	0.444915557060809	0.656380779573639	NA
"b2379"	1.81183282843631	-2.06960204814136	2.41746961021703	-0.856102612167091	0.391941023907164	NA
"b2380"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2381"	0.418437372415448	-1.44354695849773	4.5615061539495	-0.316462788775997	0.751651265153454	NA
"b2382"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2383"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2384"	0	NA	NA	NA	NA	NA
"b2385"	0	NA	NA	NA	NA	NA
"b2386"	0	NA	NA	NA	NA	NA
"b2387"	0	NA	NA	NA	NA	NA
"b2388"	4.60581290578262	0.519510102879016	1.43234494317729	0.362699016988614	0.716829734119604	NA
"b2389"	0	NA	NA	NA	NA	NA
"b2390"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2392"	49.6103236232097	3.44477577242263	0.586960859823993	5.86883386646187	4.38870915538153e-09	6.85735805528365e-07
"b2393"	1.85077293173169	3.05142968091298	2.53033548337711	1.2059387780629	0.227841097190841	NA
"b2394"	0	NA	NA	NA	NA	NA
"b2395"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2398"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b2399"	0	NA	NA	NA	NA	NA
"b2400"	22.0057174148059	0.253850094627885	0.673485729556903	0.376919782390783	0.706233219621485	0.997650430522366
"b2405"	0.418437372415448	-1.44354695849773	4.5615061539495	-0.316462788775997	0.751651265153454	NA
"b2406"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b2407"	0	NA	NA	NA	NA	NA
"b2408"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2409"	0.594716575713021	0.202753180981031	3.7119718440716	0.0546214221168862	0.956440071852537	NA
"b2410"	2.28245498758529	-0.705009478325555	2.09714345474004	-0.336176085966874	0.736738085176695	NA
"b2411"	4.55573312842599	0.033465524622422	1.44453235763426	0.0231670301087814	0.981517037707073	NA
"b2412"	13.512133502622	0.359241897458329	0.856728696339045	0.419318156370195	0.674983629039875	0.997650430522366
"b2413"	3.70893729807817	-0.275822660775648	1.66592616722517	-0.165567157898161	0.86849759471698	NA
"b2414"	66.106370589761	-0.880733889032614	0.428793344541131	-2.05398218103204	0.0399774163744363	0.409604675967585
"b2415"	23.5797568454031	-0.260437441847139	0.656483193538306	-0.396716084144418	0.691576838014616	0.997650430522366
"b2416"	36.8229977771539	-0.735832135259601	0.551686542534632	-1.33378663158783	0.182273793420869	0.875195214399152
"b2417"	38.0437053253373	0.101712428189042	0.535850111746983	0.189815073206645	0.849454043919149	0.997650430522366
"b2418"	3.85542839070158	0.637523472244264	1.52908249623528	0.41693203199559	0.676728123146794	NA
"b2419"	0	NA	NA	NA	NA	NA
"b2420"	0	NA	NA	NA	NA	NA
"b2421"	5.95016975780434	-0.927956914992963	1.30973481824174	-0.708507479581784	0.478630169015218	NA
"b2422"	12.1158806109102	-2.43239225793033	1.09765139054361	-2.21599706326222	0.0266917032708159	0.326128960237541
"b2423"	4.99853000421746	0.650957464032487	1.42201345110389	0.457771664204129	0.647116495369611	NA
"b2424"	1.59388160163101	-3.36971177128065	2.6898180826773	-1.25276567697345	0.210290996214793	NA
"b2425"	6.50187839352842	-2.21950916243018	1.3769030959	-1.61195742027104	0.106971205702413	NA
"b2426"	1.49566002011103	2.57228340038923	2.83991715707403	0.905760012746095	0.365062890302169	NA
"b2427"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2428"	0.667962122024729	3.45216671303574	4.2303749349379	0.816042730521335	0.414475696799737	NA
"b2429"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b2430"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b2431"	11.147103560917	0.111333508772917	0.925550932261229	0.12028890565851	0.904254292300278	0.997650430522366
"b2432"	1.86912662522089	-2.04762217006849	2.41967264361323	-0.846239335504009	0.3974192423663	NA
"b2433"	4.73049900005553	0.033593580967156	1.44108061481114	0.023311382182154	0.981401892513405	NA
"b2434"	6.46501844548658	-0.80767531965173	1.24990370498329	-0.646190035625606	0.518156291869716	NA
"b2435"	1.06730156217865	0.302408194864861	3.19320184159642	0.0947037518660812	0.924550137816836	NA
"b2436"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2437"	0	NA	NA	NA	NA	NA
"b2438"	0.674584463743805	-0.141349133092738	3.49579750346462	-0.0404340162588507	0.967747111361771	NA
"b2439"	0	NA	NA	NA	NA	NA
"b2440"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b2441"	0.768441273985073	3.96112589243572	3.92011850081391	1.01046075306481	0.312274593601102	NA
"b2442"	0.512294182656715	3.45399684513585	4.64077653595484	0.744271312866648	0.456712352727636	NA
"b2443"	0	NA	NA	NA	NA	NA
"b2444"	0	NA	NA	NA	NA	NA
"b2445"	0	NA	NA	NA	NA	NA
"b2446"	0.926663718378608	1.41928849571034	3.49189711100412	0.406451980282492	0.684410533193268	NA
"b2447"	0	NA	NA	NA	NA	NA
"b2448"	0	NA	NA	NA	NA	NA
"b2449"	0	NA	NA	NA	NA	NA
"b2450"	0.747830010055513	2.13962906886081	3.73615253159438	0.572682472347491	0.56685970730523	NA
"b2451"	0	NA	NA	NA	NA	NA
"b2452"	0	NA	NA	NA	NA	NA
"b2453"	0	NA	NA	NA	NA	NA
"b2454"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2455"	0	NA	NA	NA	NA	NA
"b2456"	0	NA	NA	NA	NA	NA
"b2457"	0	NA	NA	NA	NA	NA
"b2458"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2459"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2460"	0	NA	NA	NA	NA	NA
"b2461"	0	NA	NA	NA	NA	NA
"b2462"	0	NA	NA	NA	NA	NA
"b2463"	5.08427599519499	-1.32322301090943	1.42762607948458	-0.926869458273809	0.353994316343488	NA
"b2464"	2.35059152384596	1.35738221013308	1.94722465759086	0.697085569886147	0.485749244240137	NA
"b2465"	13.8082823418038	4.14872963896045	1.05452946265387	3.93419983593401	8.3474313245786e-05	0.00372653184132973
"b2466"	3.03150358618512	-4.33540291419232	2.20055161943235	-1.97014370210987	0.0488219035407191	NA
"b2467"	1.47581784907717	-3.29606188000517	2.76787276076354	-1.19082854050557	0.233720902183384	NA
"b2468"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2469"	0.916742632861679	-2.58251851714351	3.29690916342912	-0.783315035121387	0.4334421362623	NA
"b2470"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b2471"	2.19851926286096	-0.512726475102211	2.11494712985144	-0.242429925488599	0.808447048652104	NA
"b2472"	1.6902929168978	-1.89128417745813	2.47951484671869	-0.762763804363177	0.445604271100737	NA
"b2473"	2.07383316858804	0.607874583182231	2.26580231887092	0.268282267221415	0.788482054771966	NA
"b2474"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b2475"	2.82828552036263	0.179849685685546	1.83870787609096	0.0978130827763145	0.922080718648553	NA
"b2476"	31.182825790143	-0.302220105422506	0.606403779579997	-0.498380972545765	0.618215545363199	0.997650430522366
"b2477"	71.4791400966029	-0.0368524451242254	0.403509492668489	-0.0913298095678314	0.92723053235252	0.997650430522366
"b2478"	42.640640510422	-0.457979089161103	0.507295905211906	-0.902784912032352	0.366640060344754	0.982383352994957
"b2479"	1.17033521916452	-0.140493261569369	2.78398012042031	-0.0504648939620152	0.95975192430255	NA
"b2480"	3.23576063390366	-0.447300461101299	1.79817228066343	-0.248752839709145	0.803551972998476	NA
"b2481"	0	NA	NA	NA	NA	NA
"b2482"	0	NA	NA	NA	NA	NA
"b2483"	0	NA	NA	NA	NA	NA
"b2484"	0	NA	NA	NA	NA	NA
"b2485"	0	NA	NA	NA	NA	NA
"b2486"	0	NA	NA	NA	NA	NA
"b2487"	0	NA	NA	NA	NA	NA
"b2488"	0	NA	NA	NA	NA	NA
"b2489"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2490"	0	NA	NA	NA	NA	NA
"b2491"	0	NA	NA	NA	NA	NA
"b2492"	0	NA	NA	NA	NA	NA
"b2493"	3.61327022158371	1.39690178004291	1.58540754610756	0.881099489826789	0.37826397336605	NA
"b2494"	1.82582175064679	-0.304230075368766	2.31244659886625	-0.131561989590559	0.895330752035779	NA
"b2495"	1.57478366936948	-3.37227829156343	2.69431836872968	-1.25162576579745	0.210706261367477	NA
"b2496"	1.91816522922003	0.600802242843339	2.13554993747275	0.281333736243293	0.778454437004018	NA
"b2497"	0.575618643451494	0.117059366035426	4.01878803742593	0.0291280268939995	0.976762483048451	NA
"b2498"	31.5311329487774	-1.50789510889392	0.625828515035085	-2.40943816503692	0.0159771032432354	0.226947489250503
"b2499"	34.8996612591715	0.462594250856223	0.557021081218753	0.830478892906665	0.40626807670608	0.986089039807014
"b2500"	3.69824711966554	0.386354488780783	1.58028452864706	0.244484130406285	0.806855891227463	NA
"b2501"	1.50890470354918	-0.690106103723995	2.50786858105692	-0.275176342547087	0.783180761523338	NA
"b2502"	0.930731555072163	0.556400563350518	3.07408381134052	0.180997200303361	0.856369773556225	NA
"b2503"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2504"	0.239603664092352	-0.748230261662049	4.9209700357363	-0.152049343163719	0.879148017836065	NA
"b2505"	0	NA	NA	NA	NA	NA
"b2506"	0	NA	NA	NA	NA	NA
"b2507"	15.9466607511923	0.448042257025265	0.788616323741723	0.568137183490513	0.569941821108111	0.997650430522366
"b2508"	87.214092278212	0.320181537477622	0.378416737938899	0.846108285858432	0.397492338817143	0.986089039807014
"b2509"	1.5114592085747	-1.71788730664013	2.56236118420269	-0.670431365113997	0.502582845768394	NA
"b2510"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b2511"	12.83199272464	-0.685813690398614	0.88792392047643	-0.772378888081571	0.439890054185906	0.997650430522366
"b2512"	21.3687619919996	-0.328837558689971	0.693645444057594	-0.474071532520103	0.635448898032419	0.997650430522366
"b2513"	9.65399804583147	-0.309874741503464	1.01545503909778	-0.305158504879532	0.760245434307267	0.997650430522366
"b2514"	35.8350648991107	0.0335066567676885	0.547262917730098	0.0612258855518024	0.951179314711051	0.997650430522366
"b2515"	7.13193939415382	-0.085792308346324	1.15353388087342	-0.0743734620792976	0.940713224500514	NA
"b2516"	2.95959395635462	-1.21004945624788	1.90739720926931	-0.634398252428727	0.525820949795365	NA
"b2517"	10.1568184471584	1.17664001899052	0.976574614084517	1.20486443331681	0.22825564087948	0.908515925032829
"b2518"	18.2189247642603	-1.1316763234269	0.833220855860869	-1.35819490770868	0.174401846008424	0.856414887623775
"b2519"	0.594716575713021	0.202753180981031	3.7119718440716	0.0546214221168862	0.956440071852537	NA
"b2520"	6.77531315086512	-0.378585252293122	1.20276871414171	-0.31476147312601	0.752942765876842	NA
"b2521"	3.94702763050249	-0.760271594509554	1.56863550447956	-0.484670653149468	0.627909986911027	NA
"b2522"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2523"	4.36801950794346	-1.44916353528875	1.56761910938082	-0.924435997632832	0.355259359834675	NA
"b2524"	0.39933944015392	-1.44819313310571	4.87076238923144	-0.297323707743876	0.766219383428918	NA
"b2525"	0.737908924538584	-2.29641706964487	3.60696065517128	-0.63666263349796	0.524344617975657	NA
"b2526"	6.04553989971364	-0.171532421808102	1.26773318527077	-0.135306406585441	0.89236961993941	NA
"b2527"	3.72999805765634	-0.690603336869407	1.60934951453535	-0.429119548383992	0.667836226815934	NA
"b2528"	20.7860737026419	-1.08068210174366	0.723209434179542	-1.49428651047627	0.135100749393156	0.762594385305616
"b2529"	16.7865643508207	-0.734295133742043	0.794831314515223	-0.923837700317455	0.355570823286169	0.976020775920608
"b2530"	65.6326969131526	-0.753080908641313	0.458456778078676	-1.64264319920705	0.100456777269301	0.691489032815757
"b2531"	91.5299282328275	-1.47000507240421	0.399261079303025	-3.68181410261762	0.000231580248661121	0.00804098085628892
"b2532"	14.7221779179776	0.388861567817744	0.810434494839043	0.479818628518489	0.631356365568563	0.997650430522366
"b2533"	26.8077095907084	0.50657155840942	0.660618825114907	0.766813689151695	0.443192296174158	0.997650430522366
"b2534"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2535"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2536"	4.694857640558	-0.345919982371034	1.42827481758119	-0.242194273898112	0.808629631762914	NA
"b2537"	0.754452351774589	-0.414776943058335	3.33316521497038	-0.124439359079901	0.900967411479297	NA
"b2538"	0.935840565123207	-2.57803770464807	3.31262093345602	-0.778247121066894	0.436423342473503	NA
"b2539"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2540"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2541"	0.594716575713021	0.202753180981031	3.7119718440716	0.0546214221168862	0.956440071852537	NA
"b2542"	0	NA	NA	NA	NA	NA
"b2543"	0	NA	NA	NA	NA	NA
"b2544"	0.418437372415448	-1.44354695849773	4.5615061539495	-0.316462788775997	0.751651265153454	NA
"b2545"	0.39933944015392	-1.44819313310571	4.87076238923144	-0.297323707743876	0.766219383428918	NA
"b2546"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2547"	0.512294182656715	3.45399684513585	4.64077653595484	0.744271312866648	0.456712352727636	NA
"b2548"	0	NA	NA	NA	NA	NA
"b2549"	0	NA	NA	NA	NA	NA
"b2550"	0.757006856800111	-2.29059775527051	3.56596601448943	-0.642349855821181	0.520646050066511	NA
"b2551"	121.809652149276	0.542803766947752	0.344955686737791	1.57354636498673	0.115592361300163	0.729749755682849
"b2552"	3.04804701342112	-2.89385026132274	2.05351661685744	-1.40921687098461	0.15877105059175	NA
"b2553"	2.66854974430106	0.401863286666317	1.88178514968668	0.213554287392069	0.830894650325481	NA
"b2554"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b2555"	0.319471552123136	-1.13831773794631	4.89065776488032	-0.232753505289317	0.815952818766784	NA
"b2556"	2.355700533897	0.0190075065443562	1.95702740082733	0.00971243761652025	0.992250717811706	NA
"b2557"	17.3762892444196	0.361182445736548	0.753073666527157	0.479611041775185	0.631503993447613	0.997650430522366
"b2558"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b2559"	1.66201813789167	0.172371817032152	2.31512976229905	0.0744544948793614	0.940648748443955	NA
"b2560"	0.592162070687499	2.20825000003526	4.0119434791464	0.550419020485575	0.582032005698646	NA
"b2561"	0.935840565123207	-2.57803770464807	3.31262093345602	-0.778247121066894	0.436423342473503	NA
"b2562"	1.43159132054392	-1.61671126232141	2.61599960035109	-0.618008986738544	0.536569414722983	NA
"b2563"	0.674584463743805	-0.141349133092738	3.49579750346462	-0.0404340162588507	0.967747111361771	NA
"b2564"	2.62705513598016	-1.77483507028728	2.08427943115323	-0.851534129137985	0.394472713024666	NA
"b2565"	1.16778071413899	0.957476912174383	2.97634893268402	0.321695114998142	0.747683678962044	NA
"b2566"	5.71026915912683	0.992849874251786	1.26836674345561	0.78277822985709	0.43375735380771	NA
"b2567"	6.52983138382602	1.3616314076178	1.27907590250604	1.06454308532434	0.287082747116118	NA
"b2568"	5.375472768312	-0.748027378681077	1.37282459683536	-0.544881975749439	0.585834693513096	NA
"b2569"	45.100409300278	0.796966075921765	0.491565349844413	1.62128204555918	0.104957163812637	0.705357283687079
"b2570"	1.24358076547622	1.26924562556505	2.76996550861772	0.458217122782309	0.646796459374913	NA
"b2571"	4.71591840013617	-0.716965716713791	1.61730021315568	-0.443310222110739	0.657541363029954	NA
"b2572"	22.7585287279724	-0.715541754923692	0.721455233966385	-0.991803401286339	0.321293438156184	0.962936449473466
"b2573"	4.89371093510178	-0.178780133621361	1.40076591240903	-0.127630271437643	0.898441573895731	NA
"b2574"	1.00653160640939	0.742517130346351	3.11918278164542	0.2380486115516	0.811843391112458	NA
"b2575"	0.575618643451494	0.117059366035426	4.01878803742593	0.0291280268939995	0.976762483048451	NA
"b2576"	4.00854182504407	1.04736877429556	1.53177402719261	0.683761935965941	0.49412550614877	NA
"b2577"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b2578"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b2579"	5.7496836121942	-0.566496289944078	1.29596872505902	-0.437121883414493	0.662022957716697	NA
"b2580"	0.754452351774589	-0.414776943058335	3.33316521497038	-0.124439359079901	0.900967411479297	NA
"b2581"	13.2466570034856	0.0326962855138063	0.855676138840456	0.0382110520904716	0.969519409038488	0.997650430522366
"b2582"	11.0702645276837	-1.47726273595751	1.01112978655311	-1.46100209449216	0.144014866634776	0.785015863572423
"b2583"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2584"	3.51023656459784	1.76088981707353	1.66072191477278	1.06031587914251	0.289000917561276	NA
"b2585"	6.01830629406501	-0.0546766875393758	1.25911109220713	-0.043424831913387	0.965362883363804	NA
"b2586"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2587"	57.342794459256	0.418483658037785	0.44110464422752	0.948717415502733	0.342764354050204	0.962936449473466
"b2592"	69.3579238377441	-0.0765308366297277	0.426810611028846	-0.179308655061894	0.857695351234594	0.997650430522366
"b2593"	3.42451542774368	0.42219028169293	1.6319492856625	0.258703064734967	0.795864354731366	NA
"b2594"	2.00058762227633	-0.348110955198092	2.14306328061175	-0.162436153121302	0.870962402796802	NA
"b2595"	3.68170369242953	-0.0836139475328938	1.60164018790183	-0.0522052007463856	0.958365188990181	NA
"b2597"	1.49972785680458	1.65933004752292	2.532157171115	0.655302943455225	0.512272726068313	NA
"b2598"	1.92071973424555	-0.224036899996628	2.17635956768777	-0.102941123940586	0.918009698868837	NA
"b2599"	6.88571338834239	0.310527283850413	1.16529975011372	0.266478460859627	0.789870745623019	NA
"b2600"	110.291778670335	0.655289624302229	0.372069102428283	1.76120408823395	0.0782038663568344	0.618701474342044
"b2601"	142.001845410487	1.37548030620025	0.323975888726114	4.24562553592705	2.17984421326917e-05	0.00151378070365915
"b2602"	0	NA	NA	NA	NA	NA
"b2603"	1.42241447379932	0.798588130458579	2.47249540866565	0.322988721297388	0.746703783782226	NA
"b2604"	0	NA	NA	NA	NA	NA
"b2605"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2606"	139.401016326767	0.710429260879377	0.321521480131617	2.2095856879875	0.0271339294917634	0.326128960237541
"b2607"	309.337592450157	0.273081010735206	0.26737776583971	1.02133028854357	0.307097980937286	0.958115201506428
"b2608"	388.778752351308	0.38108508406171	0.302853275046676	1.25831587590716	0.208277541847788	0.89159906612923
"b2609"	36.5483173856881	0.126053470840466	0.534920179421373	0.235649122410784	0.813704952487855	0.997650430522366
"b2610"	37.6216247577536	0.443505909230334	0.550470348829872	0.805685374649315	0.420424284559663	0.997650430522366
"b2611"	2.36713495108196	2.34113739476358	2.01271158494954	1.16317579342709	0.244758185651492	NA
"b2614"	10.5692273470251	-0.661883009194759	0.978079702140831	-0.676716843981142	0.498585627276831	0.997650430522366
"b2615"	2.51950414665213	-0.327931921510202	1.97377903193664	-0.166144191525046	0.868043477602999	NA
"b2616"	0.672029958718283	1.57258268571083	3.78863078263238	0.415079424714537	0.678083761067992	NA
"b2617"	21.1721436052343	-0.295808132997057	0.738461479435865	-0.400573545451599	0.688734125928573	0.997650430522366
"b2618"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b2619"	8.01785274298385	0.209872403239555	1.08427340575145	0.193560408404654	0.846520101342592	0.997650430522366
"b2620"	1.50635019852366	0.212415234898928	2.48562494980223	0.0854574761634207	0.931897700858065	NA
"b2622"	0.747830010055513	2.13962906886081	3.73615253159438	0.572682472347491	0.56685970730523	NA
"b2623"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2624"	0	NA	NA	NA	NA	NA
"b2625"	0	NA	NA	NA	NA	NA
"b2626"	0	NA	NA	NA	NA	NA
"b2627"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b2628"	0	NA	NA	NA	NA	NA
"b2629"	0	NA	NA	NA	NA	NA
"b2630"	2.6041841101488	2.2839046105135	2.00768808521101	1.13757940156997	0.255296151850952	NA
"b2631"	1.60531601881597	0.10585688662774	2.41107770892571	0.0439043860908598	0.964980619079117	NA
"b2632"	0	NA	NA	NA	NA	NA
"b2633"	0.667962122024729	3.45216671303574	4.2303749349379	0.816042730521335	0.414475696799737	NA
"b2634"	0	NA	NA	NA	NA	NA
"b2635"	0	NA	NA	NA	NA	NA
"b2636"	0	NA	NA	NA	NA	NA
"b2637"	0	NA	NA	NA	NA	NA
"b2638"	0	NA	NA	NA	NA	NA
"b2641"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b2642"	0	NA	NA	NA	NA	NA
"b2643"	0	NA	NA	NA	NA	NA
"b2644"	0	NA	NA	NA	NA	NA
"b2645"	0	NA	NA	NA	NA	NA
"b2646"	0	NA	NA	NA	NA	NA
"b2647"	0.674584463743805	-0.141349133092738	3.49579750346462	-0.0404340162588507	0.967747111361771	NA
"b2648"	0	NA	NA	NA	NA	NA
"b2649"	0	NA	NA	NA	NA	NA
"b2650"	0	NA	NA	NA	NA	NA
"b2659"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b2660"	0	NA	NA	NA	NA	NA
"b2661"	4.76884742564204	1.9815335182662	1.50784993825316	1.3141450405614	0.188797399423334	NA
"b2662"	2.51136847326502	-0.0148446526843523	2.08616394121048	-0.00711576515685473	0.994322488755712	NA
"b2663"	1.26267869773775	1.48949772617662	2.66771824159498	0.558341470606758	0.576611231619486	NA
"b2664"	1.9247875709391	-0.38178030163094	2.2319123977703	-0.171055235865145	0.864180333621189	NA
"b2665"	3.01855364587069	1.76848487572096	1.75199392868247	1.00941267362204	0.312776762859993	NA
"b2666"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2667"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b2668"	0	NA	NA	NA	NA	NA
"b2669"	1.98404419504033	-1.46763765523011	2.36008776127751	-0.621857237391746	0.534035745836653	NA
"b2670"	29.0655169061783	-2.7732180959389	0.794986328681165	-3.48838463743082	0.000485948469425261	0.0132051214517734
"b2671"	1.68262940182123	0.776434674271207	2.36542949965835	0.328242576827316	0.74272825789733	NA
"b2672"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b2673"	12.7910627484432	1.58271059172059	0.873762499788442	1.81137390549926	0.0700829924579526	0.5763403985029
"b2674"	30.8113522074519	2.89604535764466	0.634449984558851	4.56465509989469	5.00316195134277e-06	0.000446710888512747
"b2675"	5.39533760200779	1.68129164360193	1.51794403147983	1.10761109022106	0.268029811782389	NA
"b2676"	0.747830010055513	2.13962906886081	3.73615253159438	0.572682472347491	0.56685970730523	NA
"b2677"	1.18281080970697	2.19603600558847	2.9557352140669	0.742974538157926	0.457497095947451	NA
"b2678"	1.92808631473696	3.77853089983545	2.43352590449114	1.55269803903138	0.120495291038414	NA
"b2679"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b2681"	0	NA	NA	NA	NA	NA
"b2682"	0.338569484384663	-1.1157585986062	4.89226875430219	-0.228065679675717	0.819595180661062	NA
"b2683"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b2684"	0.815222307543846	-0.666959028881736	3.49580912243495	-0.190788171070729	0.84869155657348	NA
